object_id,chi_sq_g,chi_sq_all
1417513,40.10210866567516,75.29311256046566
1400140,259.3419783450651,657.5347270663389
1397299,37.925128588383785,69.89636946642946
1445124,26.630211939260118,53.86215282703409
1449125,97.87938707737624,180.360127724013
1442695,61.57404781733188,161.9420919134259
1466297,33.75326886810218,103.1102887740699
1453086,101.51093872067185,193.11650405710577
1410815,209.96360260688087,599.1029047589234
1443093,30.33910157858592,69.99834737742556
1460647,63.07210030085234,137.57195741580668
1391904,28.12056804707932,113.67986575723404
1442139,20.802624521676076,55.39097408909131
1410446,12.432914353494184,32.83706741014941
1395054,15.81644631101334,30.78758677367257
1448632,15.821454536620422,22.200662596816382
1460265,544.6196385927708,1201.3170542654864
1459632,61.466406440264656,161.5077315915086
1460367,88.04011461654738,218.6353836929676
1463080,36.20752055926595,142.89968599318232
1432767,142.67959343669708,306.8544979521923
1412870,20.6832662923222,88.77472833141002
1415689,144.52351079469906,290.60230912956354
1436676,354.22452132171605,1101.6517334771902
1394399,33.65548022251965,77.38859580947997
1431402,78.36769827205998,185.2466490547262
1420105,207.66810298250743,713.4862411950875
1451470,38.81964709639115,114.67055197703657
1396021,47.365385980585934,123.53210487602094
1408237,271.37334040747265,726.1401504177776
1392426,11.656415248091012,60.527688744561374
1418822,115.97804927222704,195.56122242033183
1407714,24.879853267255665,70.49743661296911
1438257,120.3155262896215,306.3357282836429
1424266,16.448679871946783,42.15000210653406
1395036,82.70201130483768,164.61567461284298
1417622,157.75779105016176,618.4592027145404
1400383,106.0911760800896,232.9739493977669
1389813,111.15236756060229,260.18590277874983
1445466,10.965871169801774,49.88398627788223
1447012,115.8898229923458,232.60313405440823
1445708,10.289082233777323,40.511652242189946
1447611,155.24964954940808,451.4139643587964
1411854,87.1375037524617,177.78508873248657
1392744,45.5466449348988,174.00259725129206
1409729,192.6911541603414,343.4048520872931
1402364,292.11122737016944,745.4645345347031
1449415,97.37870587520663,282.03659900500264
1426812,36.74370024558217,90.2475512195716
1448111,65.37173515694762,119.20147974739297
1448074,30.216773289552496,67.18963943507401
1400150,65.81942857925573,199.89456124531648
1411234,21.66948366979726,54.51498784790875
1446416,45.02554019652921,106.7442786562131
1443401,52.88039516939352,117.3535537633587
1445961,29.298823897275145,102.72951111460831
1464464,901.3833593609788,2884.392189875762
1449654,241.4507741846946,631.6860356030426
1460171,146.531157114668,386.7999660800299
1410005,10.463982177284551,43.63668119014493
1433902,76.50266538029105,189.75714336297864
1401007,83.09741872253908,192.9023615699593
1429056,978.6744395289844,2221.081163239963
1442123,744.7239410970022,2844.4333673192905
1402541,63.46560722800511,128.61054592280462
1403247,34.676435044318985,99.14759341146684
1402390,28.48521006326787,60.1221752551623
1451250,34.89353563091969,79.44988562273272
1417370,96.2163153200666,217.87190560075516
1426508,32.13971613734906,64.24727593837628
1425243,89.8153870447852,246.14803189719825
1427727,361.3519717164867,979.2954281489624
1448287,99.7452870361836,273.37281256333586
1400345,774.349309558616,1957.470701785788
1465815,128.56117335071204,344.4561619118748
1426065,33.80880573787914,57.24655546025977
1451061,382.8943960320654,986.7262143137128
1432626,107.80433411443391,159.4788415987342
1415322,161.58983524368838,530.7809285393545
1445145,474.3663339159236,1152.1701253691035
1464551,25.835631765547703,102.15654465389149
1405148,74.47497549333397,151.97021651518546
1411826,150.5612026451284,341.7916398925479
1440689,215.77327808237823,751.1027003735132
1441562,54.598701163668125,184.2438238395396
1429425,17.234872258406355,44.6397213558753
1446242,35.077495680422025,100.5414419164554
1419145,16.371291970554047,27.22887580853903
1444594,33.69304348498353,74.43741182261863
1401685,43.21243627504795,109.57501411181065
1451486,221.67055239690248,554.3206927546039
1423941,488.5071235500625,2132.082632050283
1413282,11.859716840714038,33.94391561185553
1432799,132.3396832851136,352.1915219160858
1463258,265.5185241022205,640.5581487567711
1408381,161.0143878414407,428.3255995659413
1404853,541.6933451677728,1133.9105033591002
1427722,256.1937250538876,432.6060114202948
1404467,31.914393293884416,89.4849613305827
1451428,93.34567610945597,405.8599546125282
1447787,98.38641265315566,258.7326780229802
1448138,835.1264001749688,2471.2802354883047
1391229,42.557863870960496,68.09471100735686
1400276,73.50394876403575,161.7943478929443
1447993,138.32680515758815,301.78747030733416
1436425,66.59863127276519,174.45256024411498
1391011,173.4434416648831,268.4832366718298
1441752,236.23238204256543,579.61255709613
1422609,18.10650163803473,59.087266244486514
1407784,114.83321108245316,292.19545520874044
1418856,101.94495664302794,267.25383615179175
1414092,19.32164861840237,47.18428114663738
