object_id,sdss_name,apparent_mag_2500,apparent_mag_2500_err,f_host_4200,alpha_lambda,alpha_lambda_err,redchi,RA,DEC,SDSS_NAME,Z_SYS,LOGLBOL,LOGLBOL_ERR,LOGL3000,LOGL3000_ERR,M_I,SN_MEDIAN_ALL,apparent_mag_i,Z,LOGLBOL_CALC,LOGLBOL_ERR_CALC,idx,objectId,RA_w,DEC_w,sep_arcsec
1388743,024838.93-000326.0,23.26297850999439,0.0136932067648842,-99.0,-2.0403433639140784,0.0418080896345367,0.463253409992102,42.162236,-0.057228,024838.93-000326.0,1.8808030804259346,45.567857918023904,0.0336406666141222,44.85605068898271,0.0336406666141222,-25.485334057233597,3.5505757331848145,20.426432,1.8808030804259346,45.567857918023904,0.0336406666141222,135903,1388743,42.162236,-0.057228,0.0
1388730,024840.78-003548.2,20.900375176674764,0.0021815167845407,-99.0,-1.2237345522838927,0.0088015860844702,1.336134050160645,42.16993440845968,-0.5967480177131372,024840.78-003548.2,2.251135664262,47.06367869505773,0.0018646494573104,46.34965602730326,0.0084340637559101,-27.50258184048591,22.016931533813477,18.736631,2.251135664262,47.06367869505773,0.0018646494573104,135916,1388730,42.16993440845968,-0.5967480177131372,0.0
1388729,024840.98-001228.9,21.10232585224436,0.0002020821526294,-99.0,-0.3929424583976235,0.0008145769656638,1.368218367000533,42.17078704213336,-0.2080416231358759,024840.98-001228.9,1.1987326034599302,46.35987674503348,0.0016585250158058,45.64806951599229,0.0016585250158058,-26.03441703401502,17.44397735595703,18.630642,1.1987326034599302,46.35987674503348,0.0016585250158058,135917,1388729,42.17078704213336,-0.2080416231358759,0.0
1388651,024854.81+001053.8,21.480447597746384,0.0,-99.0,-1.3780709703776544,0.0,0.2859095610708682,42.228377,0.181636,024854.81+001053.8,1.1465451648879346,46.01899308971074,0.0090518781871331,45.30718586066955,0.0090518781871331,-25.12096913167309,6.311322212219238,19.359152,1.1465451648879346,46.01899308971074,0.0090518781871331,135998,1388651,42.228377,0.181636,0.0
1388643,024855.60+002306.4,21.58008593378394,0.000193709884444,0.1490423332659108,-1.9957448793872463,0.0007601093343478,0.4404860752237612,42.23169129412749,0.3851385411516687,024855.60+002306.4,1.0182570108363092,45.84749600941213,0.0035514462495989,45.13568878037094,0.0035514462495989,-24.46971656784304,9.98464584350586,19.76214,1.0182570108363092,45.84749600941213,0.0035514462495989,136006,1388643,42.23169129412749,0.3851385411516687,0.0
1388636,024856.88-010522.6,22.417495695308865,0.0131381339746283,-99.0,-1.294894627320664,0.0384580137610589,0.3016601531133232,42.237006,-1.089624,024856.88-010522.6,1.5380188757109463,45.986811927835014,0.0094335163619732,45.27500469879382,0.0094335163619732,-25.246220239406494,3.7313880920410156,20.230764,1.5380188757109463,45.986811927835014,0.0094335163619732,136015,1388636,42.237006,-1.089624,0.0
1388577,024906.74+003726.0,22.095157019957007,0.0077429137853091,-99.0,-0.668358414996546,0.0147708679531162,0.4876838394297894,42.27809520481503,0.6239075204321519,024906.74+003726.0,2.195086854302698,46.412524564400954,0.0045861571872869,45.901140137493975,0.0062558494395723,-26.671119359403868,9.459451675415039,19.670029,2.195086854302698,46.412524564400954,0.0045861571872869,136078,1388577,42.27809520481503,0.6239075204321519,0.0
1388576,024906.75+000823.6,22.607486839675182,0.0122939125493903,-99.0,0.2751721782269456,0.040188868994919,0.2968275808454936,42.278134,0.139907,024906.75+000823.6,1.6799887354253757,46.15124671013099,0.0096709511780481,45.4394394810898,0.0096709511780481,-25.66348050860454,3.665381669998169,20.173796,1.6799887354253757,46.15124671013099,0.0096709511780481,136079,1388576,42.278134,0.139907,0.0
1388573,024907.30-000649.4,22.77804255057189,0.0144513747280417,-99.0,-1.5482063075865673,0.0286424270210129,0.3033659874972823,42.28044991147189,-0.1137367830970441,024907.30-000649.4,2.254732041891028,46.411719192397214,0.0035132177455317,45.67531932190074,0.0070187490156499,-26.51599653755929,7.072317123413086,19.79549,2.254732041891028,46.411719192397214,0.0035132177455317,136082,1388573,42.28044991147189,-0.1137367830970441,0.0
1388513,024918.25-001731.1,20.985909519948255,0.0,-99.0,-1.8936884831197005,0.0,0.5692179063945246,42.32604150246677,-0.2919921770950694,024918.25-001731.1,1.2440652214572632,46.27387023543053,0.0022894197484291,45.56206300638934,0.0022894197484291,-25.633621223886,15.004374504089355,19.092686,1.2440652214572632,46.27387023543053,0.0022894197484291,136145,1388513,42.32604150246677,-0.2919921770950694,0.0
